279488,8155106
70469,14928382
113976,7897525
113976,10175667
113976,10397489
113976,12382467
113976,12687589
113976,13628880
113976,14217483
113976,15947269
113976,16704642
288793,14921868
124434,8893224
124434,11303110
28043,5590961
28043,5600079
28043,6532085
28043,7588279
28043,7660765
28043,8628846
28043,8969433
28043,9245848
28043,9310918
28043,9719005
28043,9678685
85951,10938739
402628,10412599
402628,16454267
261431,8183743
261431,9263177
435036,8536571
435036,10561398
435036,14471128
53154,5718215
53154,5718228
53154,5718241
53154,5718247
53154,5718259
53154,5718279
53154,5718292
53154,6038304
53154,6571550
53154,6599335
53154,6992236
53154,8896886
53154,8907295
53154,8966982
53154,12856982
53154,13481376
53154,17149747
53154,17149749
53154,15818069
53154,16885532
482549,6710892
482549,16122687
137190,5874513
137190,6757553
137190,16191211
137190,16486864
23134,8366710
23134,8837292
23134,11321986
23134,15069004
16141,5573131
16141,5586536
16141,5597785
16141,6223136
16141,6223634
16141,6270508
16141,7787001
16141,7944423
16141,7997755
16141,9693273
16141,10573785
419927,6653866
64079,6031750
64079,6053800
64079,7279955
64079,8075471
64079,9147218
1329237,8448070
277398,7118950
277398,7567835
277398,8774905
277398,12257727
277398,10438043
18800,10848935
18800,14193902
18800,14376884
393881,12868941
1337731,5749325
1337731,8818025
1337731,9185378
1337731,10406452
1337731,14500647
1337731,16657524
1337731,16912546
312218,9030600
222151,11780360
2330,6382666
262994,8446068
262994,11872480
262994,15673400
262994,15888304
262994,16871862
67838,7701578
140735,8698505
140735,8924567
140735,10658806
140735,12192277
140735,14299586
103222,10439654
103222,11042965
103222,11793903
103222,11836713
103222,12062268
103222,14105093
103222,14105148
103222,14105377
103222,16794787
103222,16839222
281521,5668187
281521,6221354
281521,6241393
281521,6242867
281521,6329372
281521,7259853
281521,7411579
281521,7944048
281521,8004963
281521,8526529
281521,8563878
281521,8713908
281521,8882913
281521,9116910
281521,9320671
281521,10481878
281521,10595331
281521,11731294
281521,12463460
281521,15428324
84401,7216474
1185439,13467637
62544,5614347
62544,7727037
62544,9926071
62544,9900062
62544,10233906
62544,10378555
62544,11844355
62544,13384284
62544,16112793
980517,14712006
375982,7089917
375982,8083088
1168609,6539550
1168609,7186638
1168609,7994384
1168609,14979848
1168609,16112399
859594,9681021
89798,7800367
89798,12715880
89798,15189868
10978,7473620
10978,7789248
10978,8689192
10978,10111251
10978,10373468
10978,10578266
10978,10593041
10978,12384737
10978,16121998
10978,16874992
18567,5924197
18567,6200363
18567,6200406
18567,6200506
18567,6509393
18567,7388578
18567,9643057
18567,11086526
18567,16064899
18567,16492945
81618,13624846
101670,7725556
101670,8540611
125251,6763050
125251,6768863
125251,6774144
125251,6781307
125251,6781639
125251,7043949
125251,7095391
125251,7118226
125251,7118570
125251,7119100
125251,7133858
125251,7216472
125251,7216304
125251,7260120
125251,7593411
125251,7593624
125251,7637896
125251,10887932
125251,10888422
125251,10888529
125251,10889978
125251,10923480
125251,10942998
125251,11070135
125251,14244237
125251,16182172
125251,16756163
1434818,9540520
1434818,9544514
1434818,12859609
1434818,13427813
